year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,2,11,1448,-7,1629,-8,9E,N909XJ,3318,JFK,BUF,61,301,14,48
2013,11,17,624,-5,915,-14,AA,N3JRAA,1205,EWR,MIA,151,1085,6,24
2013,9,25,1409,-6,1546,-4,AA,N599AA,1170,LGA,STL,118,888,14,9
2013,3,31,1631,32,1816,22,B6,N354JB,917,JFK,ORD,129,740,16,31
2013,8,2,628,-2,810,-3,EV,N12967,4334,EWR,CMH,72,463,6,28
2013,10,14,1910,11,2123,-3,FL,N956AT,645,LGA,ATL,106,762,19,10
2013,5,22,833,-6,1056,-47,B6,N634JB,175,JFK,SEA,300,2422,8,33
2013,10,18,1447,-9,1652,11,9E,N8532G,3846,JFK,ORF,55,290,14,47
2013,12,3,1730,0,1901,-13,B6,N316JB,1185,JFK,RDU,70,427,17,30
2013,6,21,552,-8,701,-17,EV,N826AS,5747,LGA,IAD,42,229,5,52
2013,5,1,1918,-11,2212,-17,AA,N518AA,2075,EWR,DFW,173,1372,19,18
2013,4,29,1655,-5,2027,12,B6,N317JB,15,JFK,FLL,167,1069,16,55
2013,12,5,954,-6,1347,12,DL,N721TW,469,JFK,SFO,367,2586,9,54
2013,9,4,1222,-16,1318,-36,9E,N905XJ,3291,LGA,SYR,35,198,12,22
2013,1,23,1123,9,1410,25,UA,N27205,1663,LGA,DEN,270,1620,11,23
2013,5,16,1206,-6,1417,-22,UA,N36247,1734,EWR,PHX,288,2133,12,6
2013,8,18,1744,9,1948,-12,WN,N492WN,401,LGA,DEN,222,1620,17,44
2013,11,5,1541,-4,1740,-16,EV,N10575,4576,EWR,GRR,100,605,15,41
2013,1,22,1938,13,2240,11,DL,N938DL,1485,LGA,MCO,154,950,19,38
2013,10,8,1255,-9,1445,-17,EV,N15985,3812,EWR,DTW,78,488,12,55
2013,8,12,557,-3,841,7,B6,N763JB,27,EWR,MCO,126,937,5,57
2013,7,23,2153,168,2307,142,WN,N487WN,542,LGA,MKE,108,738,21,53
2013,2,2,1324,44,1629,34,AA,N5FBAA,2041,JFK,MIA,159,1089,13,24
2013,5,13,925,-5,1239,-16,AA,N336AA,179,JFK,SFO,318,2586,9,25
2013,12,30,1000,15,1206,4,EV,N41104,4714,EWR,CLT,100,529,10,0
2013,8,18,1116,46,1311,47,EV,N14950,4255,EWR,CHS,96,628,11,16
2013,11,7,1624,54,1808,48,UA,N837UA,381,LGA,CLE,71,419,16,24
2013,12,12,2341,86,42,77,EV,N13124,4565,EWR,SYR,41,195,23,41
2013,7,5,1937,-3,2202,-22,EV,N14158,4204,EWR,OKC,181,1325,19,37
2013,12,22,1428,63,1725,37,UA,N17105,1420,EWR,LAX,333,2454,14,28
2013,2,21,1842,42,2024,47,UA,N79279,1085,LGA,ORD,134,733,18,42
2013,4,1,2027,-5,2358,-5,B6,N583JB,677,JFK,LAX,356,2475,20,27
2013,3,11,2011,-4,2237,-41,DL,N387DA,1729,JFK,LAS,300,2248,20,11
2013,6,19,1115,-5,1207,-19,B6,N267JB,1174,EWR,BOS,36,200,11,15
2013,12,25,1410,321,1534,292,EV,N14562,3261,EWR,CLE,70,404,14,10
2013,5,9,709,-1,812,-28,WN,N228WN,1171,EWR,BNA,104,748,7,9
2013,3,27,632,-2,908,-22,UA,N18220,1144,EWR,MCO,134,937,6,32
2013,2,13,1733,8,1942,9,EV,N14558,4238,EWR,CVG,103,569,17,33
2013,7,12,1546,16,1846,-4,DL,N187DN,95,JFK,LAX,300,2475,15,46
2013,9,6,923,-6,1152,-42,AA,N474AA,1223,EWR,DFW,176,1372,9,23
2013,10,26,1129,-6,1332,32,MQ,N511MQ,3461,LGA,BNA,113,764,11,29
2013,7,20,659,-1,922,-18,AA,N433AA,2083,EWR,DFW,172,1372,6,59
2013,8,5,720,0,1008,-17,AS,N536AS,15,EWR,SEA,331,2402,7,20
2013,6,30,916,-4,1211,1,AA,N486AA,1223,EWR,DFW,199,1372,9,16
2013,11,15,2039,-9,2259,-20,EV,N14179,4512,EWR,MSY,177,1167,20,39
2013,5,25,2059,13,19,-25,UA,N13248,1071,EWR,BQN,183,1585,20,59
2013,3,30,728,-1,957,-29,UA,N567UA,364,EWR,IAH,191,1400,7,28
2013,11,27,1838,73,2009,54,WN,N243WN,3021,EWR,STL,126,872,18,38
2013,12,17,2159,134,2357,127,MQ,N820MQ,3603,LGA,DTW,84,502,21,59
2013,6,16,1236,26,1515,15,AA,N4YTAA,743,LGA,DFW,191,1389,12,36
2013,3,18,731,-4,909,-9,EV,N15973,3809,EWR,GSO,77,445,7,31
2013,12,30,1731,-4,1845,-11,EV,N12552,5846,EWR,RIC,58,277,17,31
2013,12,27,1252,12,1427,-3,WN,N7704B,1889,LGA,STL,135,888,12,52
2013,3,4,2025,52,2239,38,EV,N23139,4509,EWR,MSY,174,1167,20,25
2013,7,20,2026,87,2340,71,UA,N53441,1152,EWR,PDX,328,2434,20,26
2013,7,31,848,-2,1226,-25,DL,N389DA,301,JFK,SJU,194,1598,8,48
2013,3,5,2138,158,101,125,DL,N710TW,1465,JFK,SFO,357,2586,21,38
2013,1,27,1235,35,1426,18,EV,N10156,4689,EWR,CHS,91,628,12,35
2013,6,19,723,-2,1020,10,AA,N3HNAA,1815,JFK,MCO,144,944,7,23
2013,4,10,1554,-6,1857,-28,AA,N3EKAA,1467,LGA,MIA,147,1096,15,54
2013,9,15,830,0,1009,-21,DL,N322US,2119,LGA,MSP,144,1020,8,30
2013,7,20,1426,-4,1526,-30,EV,N877AS,5713,LGA,IAD,44,229,14,26
2013,12,20,2145,27,2351,27,US,N161UW,789,JFK,CLT,84,541,21,45
2013,12,15,1853,-2,2050,-9,US,N188US,2039,LGA,CLT,89,544,18,53
2013,5,14,1501,31,1651,11,EV,N24128,4181,EWR,MCI,153,1092,15,1
2013,10,16,837,-6,946,-11,UA,N848UA,401,EWR,BOS,38,200,8,37
2013,5,21,1741,11,2036,19,UA,N19136,1109,EWR,MCO,143,937,17,41
2013,4,12,1702,92,2050,136,DL,N324US,1935,LGA,TPA,159,1010,17,2
2013,1,22,1551,1,1931,6,DL,N689DL,1773,JFK,SLC,302,1990,15,51
2013,11,2,1425,-5,1607,-25,9E,N933XJ,3426,EWR,MSP,142,1008,14,25
2013,5,31,1534,-1,1630,-25,WN,N775SW,1153,EWR,MDW,98,711,15,34
2013,4,25,750,-6,1051,4,B6,N615JB,341,JFK,SRQ,157,1041,7,50
2013,2,19,1045,15,1348,11,UA,N416UA,239,EWR,FLL,169,1065,10,45
2013,11,14,1024,-5,1136,-22,EV,N29917,4187,EWR,BNA,112,748,10,24
2013,11,4,1802,-8,2010,15,MQ,N522MQ,3526,LGA,CMH,78,479,18,2
2013,9,14,655,-4,924,-22,UA,N473UA,278,EWR,MCO,133,937,6,55
2013,10,20,1156,-9,1348,-2,MQ,N822MQ,3404,LGA,RDU,80,431,11,56
2013,5,11,755,0,1050,5,B6,N784JB,341,JFK,SRQ,157,1041,7,55
2013,8,22,745,-4,1027,-13,B6,N537JB,1717,LGA,TPA,140,1010,7,45
2013,7,19,650,-10,951,-15,DL,N905DL,2003,LGA,MIA,145,1096,6,50
2013,6,23,800,0,905,-4,B6,N258JB,1491,JFK,ACK,43,199,8,0
2013,11,18,1054,9,1444,34,VX,N628VA,23,JFK,SFO,373,2586,10,54
2013,2,17,2102,-2,2351,-8,UA,N852UA,574,EWR,IAH,198,1400,21,2
2013,4,20,1539,-6,1759,-21,9E,N8886A,3579,JFK,IND,104,665,15,39
2013,7,16,600,-5,729,-20,DL,N341NB,1279,LGA,MEM,121,963,6,0
2013,8,5,603,-8,852,-23,UA,N39297,1183,EWR,RSW,141,1068,6,3
2013,7,28,1557,2,1906,20,UA,N37465,1087,EWR,MCO,138,937,15,57
2013,11,14,1004,4,1255,-16,UA,N33289,1257,LGA,IAH,196,1416,10,4
2013,7,8,1447,32,1659,30,DL,N306DQ,673,EWR,ATL,101,746,14,47
2013,3,22,1609,6,1717,1,EV,N13968,4398,EWR,ORF,50,284,16,9
2013,6,12,2022,3,2222,-27,B6,N796JB,179,JFK,PHX,275,2153,20,22
2013,5,19,809,-1,1034,-15,DL,N661DN,1429,JFK,LAS,289,2248,8,9
2013,6,11,838,-7,1033,-11,US,N721UW,1429,LGA,CLT,87,544,8,38
2013,7,15,1913,8,2020,-37,UA,N850UA,421,EWR,ORD,99,719,19,13
2013,11,4,1524,-6,1911,26,AA,N328AA,133,JFK,LAX,353,2475,15,24
2013,6,30,1309,-6,1526,21,US,N125UW,1014,EWR,CLT,90,529,13,9
2013,5,1,1949,-6,2107,-3,AA,N3GDAA,1762,JFK,BOS,37,187,19,49
2013,1,22,1257,-4,1354,-10,EV,N14558,4129,EWR,DCA,41,199,12,57
2013,5,31,1756,17,2016,14,FL,N336AT,722,LGA,ATL,107,762,17,56
2013,1,14,556,-4,849,-17,B6,N703JB,125,JFK,FLL,149,1069,5,56
2013,5,9,2220,21,2332,6,UA,N494UA,424,EWR,BOS,40,200,22,20
2013,2,7,754,-1,915,-15,WN,N743SW,3935,LGA,MDW,124,725,7,54
2013,12,4,1613,-2,1857,-28,AA,N3KLAA,211,JFK,IAH,205,1417,16,13
2013,9,17,837,-8,1002,-16,EV,N759EV,5286,LGA,BTV,46,258,8,37
2013,3,1,1148,-2,1327,-18,MQ,N525MQ,4646,LGA,MSP,139,1020,11,48
2013,3,13,1556,-4,1727,-24,B6,N351JB,917,JFK,ORD,114,740,15,56
2013,9,19,1623,-2,1916,-39,DL,N334NW,1373,JFK,MIA,137,1089,16,23
2013,4,21,1655,-5,1750,-24,B6,N265JB,1176,EWR,BOS,36,200,16,55
2013,12,15,739,-7,1055,5,B6,N586JB,163,JFK,SRQ,177,1041,7,39
2013,5,20,1310,25,1509,-16,WN,N462WN,2497,LGA,DEN,206,1620,13,10
2013,9,4,905,-5,1143,-37,AA,N335AA,1,JFK,LAX,305,2475,9,5
2013,5,2,1739,10,2028,-42,UA,N37470,1284,EWR,SFO,327,2565,17,39
2013,7,31,1628,-1,1915,22,US,N550UW,17,JFK,PHX,295,2153,16,28
2013,2,26,2122,123,2331,123,EV,N16546,4619,EWR,CLT,102,529,21,22
2013,8,28,1335,-3,1622,-12,B6,N552JB,213,JFK,LGB,311,2465,13,35
2013,11,9,1714,0,1851,-6,EV,N14180,4121,EWR,RDU,64,416,17,14
2013,8,23,716,11,1107,9,B6,N584JB,3,JFK,SJU,196,1598,7,16
2013,10,3,736,-10,921,-22,B6,N309JB,1273,JFK,CHS,90,636,7,36
2013,7,15,1926,-1,2158,-47,UA,N810UA,331,EWR,PDX,312,2434,19,26
2013,12,2,634,4,922,-1,UA,N845UA,596,EWR,TPA,146,997,6,34
2013,12,2,1853,-7,2000,-14,US,N945UW,2160,LGA,BOS,34,184,18,53
2013,7,15,1918,8,2212,6,UA,N575UA,518,EWR,LAX,295,2454,19,18
2013,1,6,2110,10,2212,-8,MQ,N512MQ,3744,EWR,ORD,106,719,21,10
2013,10,18,541,-4,853,26,UA,N25705,1714,LGA,IAH,224,1416,5,41
2013,7,10,1636,11,1903,48,MQ,N724MQ,3411,LGA,RDU,72,431,16,36
2013,2,14,1357,0,1505,-8,EV,N13970,4670,EWR,IAD,42,212,13,57
2013,2,1,1728,28,1945,10,DL,N301DQ,2042,EWR,ATL,114,746,17,28
2013,3,22,551,-9,841,-20,B6,N645JB,371,LGA,FLL,150,1076,5,51
2013,12,7,1013,-2,1412,30,US,N669AW,604,EWR,PHX,344,2133,10,13
2013,4,12,828,18,1205,42,DL,N375NC,1271,JFK,FLL,161,1069,8,28
2013,6,3,1509,-6,1806,26,MQ,N637MQ,4309,JFK,IND,105,665,15,9
2013,6,12,902,5,1258,3,UA,N45440,1216,EWR,SJU,203,1608,9,2
2013,9,9,1046,-13,1249,-5,MQ,N724MQ,3281,LGA,CMH,69,479,10,46
2013,6,1,1316,16,1540,13,DL,N915DL,781,LGA,ATL,106,762,13,16
2013,4,11,631,-1,735,-10,B6,N247JB,1305,JFK,IAD,48,228,6,31
2013,6,5,1959,-4,2156,-18,EV,N14993,4536,EWR,CVG,90,569,19,59
2013,9,22,1150,-9,1254,-5,B6,N328JB,1191,JFK,ACK,43,199,11,50
2013,5,5,1507,7,1633,-7,MQ,N627MQ,4333,JFK,PIT,62,340,15,7
2013,8,23,1808,23,2010,45,MQ,N534MQ,3301,LGA,RDU,70,431,18,8
2013,11,15,745,-6,908,-20,UA,N466UA,279,EWR,ORD,119,719,7,45
2013,5,1,1730,0,1853,-11,B6,N258JB,38,JFK,ROC,47,264,17,30
2013,10,8,1602,-13,1903,18,MQ,N506MQ,3357,LGA,ATL,118,762,16,2
2013,7,4,858,-3,1040,-20,EV,N13566,5810,EWR,CLT,82,529,8,58
2013,8,31,911,66,1128,38,UA,N569UA,395,EWR,MCO,115,937,9,11
2013,8,1,1157,-3,1359,14,MQ,N828MQ,3572,LGA,CLE,68,419,11,57
2013,9,23,1951,26,2131,43,EV,N13978,4131,EWR,RIC,58,277,19,51
2013,2,7,1142,-2,1433,-12,UA,N76514,1707,EWR,TPA,152,997,11,42
2013,3,30,1440,10,1548,-6,EV,N834AS,5766,LGA,IAD,49,229,14,40
2013,6,3,1031,1,1341,-9,VX,N627VA,23,JFK,SFO,341,2586,10,31
2013,9,25,1953,-7,2101,-19,US,N742PS,2195,LGA,DCA,47,214,19,53
2013,10,21,1024,-1,1320,-20,UA,N502UA,642,JFK,SFO,338,2586,10,24
2013,5,15,827,-9,937,-10,B6,N178JB,1172,EWR,BOS,44,200,8,27
2013,9,5,627,-6,725,-20,EV,N12957,4241,EWR,DCA,38,199,6,27
2013,4,10,1023,-7,1140,-17,EV,N12569,4360,EWR,PIT,54,319,10,23
2013,10,29,1735,0,2019,19,WN,N408WN,209,LGA,DEN,260,1620,17,35
2013,7,2,1234,-3,1428,-6,EV,N605QX,5412,EWR,DTW,91,488,12,34
2013,6,25,658,-2,819,-16,AA,N560AA,305,LGA,ORD,109,733,6,58
2013,3,22,1221,-9,1410,-17,EV,N13970,4640,EWR,DAY,87,533,12,21
2013,7,18,936,-4,1100,9,9E,N8771A,3608,JFK,PHL,33,94,9,36
2013,1,3,2015,0,2116,-14,AA,N3GYAA,1762,JFK,BOS,39,187,20,15
2013,6,13,2149,199,58,237,9E,N8501F,3615,JFK,IND,104,665,21,49
2013,7,20,2030,-10,2141,-24,WN,N752SW,2284,LGA,MDW,114,725,20,30
2013,2,10,949,-17,1124,3,EV,N825AS,5711,JFK,IAD,43,228,9,49
2013,4,10,929,-6,1203,-27,VX,N849VA,251,JFK,LAS,312,2248,9,29
2013,7,19,1050,-5,1318,-29,DL,N393DA,1275,JFK,SLC,248,1990,10,50
2013,12,5,655,-5,840,3,UA,N24729,1190,LGA,ORD,140,733,6,55
2013,2,28,1232,-3,1516,-50,DL,N3754A,2174,JFK,SLC,265,1990,12,32
2013,10,30,749,-10,1045,-4,AA,N3GNAA,1111,LGA,DFW,209,1389,7,49
2013,5,11,629,-6,827,-33,UA,N444UA,528,EWR,PHX,278,2133,6,29
2013,1,30,1559,-1,1819,-31,DL,N393DA,1331,JFK,DEN,228,1626,15,59
2013,3,31,1853,-7,2111,-11,9E,N921XJ,3439,JFK,CVG,101,589,18,53
2013,8,27,1826,26,2052,-10,B6,N805JB,359,JFK,BUR,302,2465,18,26
2013,10,17,940,-10,1159,-15,9E,N834AY,4060,LGA,DAY,93,549,9,40
2013,7,9,852,-8,1000,-16,US,N953UW,2120,LGA,BOS,45,184,8,52
2013,8,16,1537,11,1731,3,EV,N11181,4576,EWR,GRR,93,605,15,37
2013,3,7,1459,4,1635,-10,AA,N544AA,337,LGA,ORD,118,733,14,59
2013,11,20,1458,16,1744,16,UA,N18243,1111,EWR,LAS,313,2227,14,58
2013,4,24,1538,28,1732,27,EV,N27152,3825,EWR,GSP,92,594,15,38
2013,11,29,701,-4,959,-18,AS,N403AS,15,EWR,SEA,337,2402,7,1
2013,8,13,1315,30,1415,11,EV,N371CA,5132,LGA,SYR,38,198,13,15
2013,3,16,851,-9,1229,9,AA,N335AA,1,JFK,LAX,358,2475,8,51
2013,10,28,1124,-5,1415,-14,AA,N3ASAA,1139,LGA,DFW,197,1389,11,24
2013,6,25,1225,-5,1510,-10,WN,N946WN,40,LGA,HOU,187,1428,12,25
2013,3,3,1143,-2,1345,-17,DL,N303DQ,401,EWR,ATL,107,746,11,43
2013,2,21,2212,44,116,62,B6,N586JB,199,JFK,LAS,316,2248,22,12
2013,9,4,857,-3,1114,-21,DL,N915DL,1747,LGA,ATL,103,762,8,57
2013,5,14,1726,11,2021,-20,DL,N362NB,1863,JFK,SAT,213,1587,17,26
2013,8,31,1424,-6,1700,5,MQ,N507MQ,3669,LGA,ATL,129,762,14,24
2013,7,17,744,-1,840,-25,WN,N448WN,3841,EWR,MDW,96,711,7,44
2013,3,8,630,0,841,-2,US,N193UW,1433,LGA,CLT,82,544,6,30
2013,1,22,1631,31,1742,10,9E,N923XJ,3453,JFK,BOS,37,187,16,31
2013,1,21,1801,-9,2121,-9,AA,N3FPAA,1611,LGA,MIA,166,1096,18,1
2013,11,11,1437,2,1614,-11,EV,N750EV,5391,LGA,MSN,136,812,14,37
2013,2,14,2051,31,2230,31,UA,N14731,1028,EWR,CLE,71,404,20,51
2013,6,13,1137,-8,1407,47,AA,N473AA,1855,LGA,STL,133,888,11,37
2013,10,29,1454,-1,1755,32,9E,N902XJ,3326,JFK,IND,108,665,14,54
2013,7,15,821,-9,949,-26,MQ,N721MQ,3272,LGA,CLE,59,419,8,21
2013,8,18,2155,9,45,15,B6,N520JB,1183,JFK,MCO,131,944,21,55
2013,8,26,724,-6,958,-27,AA,N3DRAA,1757,JFK,TPA,133,1005,7,24
2013,12,12,1033,-2,1351,-14,VX,N634VA,23,JFK,SFO,351,2586,10,33
2013,9,18,1937,33,2102,32,EV,N11547,4224,EWR,MKE,105,725,19,37
2013,6,29,600,0,732,0,EV,N11119,4108,EWR,RDU,68,416,6,0
2013,4,8,809,-6,1116,-3,B6,N535JB,181,JFK,SAN,349,2446,8,9
2013,4,18,1313,63,1419,54,WN,N250WN,149,EWR,MDW,109,711,13,13
2013,8,28,1739,4,2003,-26,UA,N41140,1109,EWR,MCO,124,937,17,39
2013,1,3,957,-4,1219,-33,UA,N17730,1597,EWR,EGE,244,1726,9,57
2013,6,16,1314,-1,1450,-15,US,N122US,1014,EWR,CLT,76,529,13,14
2013,3,5,1252,-8,1412,5,US,N705UW,2175,LGA,DCA,54,214,12,52
2013,5,1,1204,-7,1321,-2,EV,N13913,3844,EWR,BUF,51,282,12,4
2013,4,24,1254,-6,1355,-15,US,N770UW,2175,LGA,DCA,42,214,12,54
2013,7,19,1451,-4,1618,-27,MQ,N836MQ,3359,JFK,RDU,67,427,14,51
2013,12,1,648,-12,818,-32,AA,N4XKAA,305,LGA,ORD,117,733,6,48
2013,4,17,1316,1,1533,-5,FL,N934AT,348,LGA,ATL,107,762,13,16
2013,3,24,1754,-6,2037,2,DL,N633DL,1047,LGA,ATL,126,762,17,54
2013,5,16,1824,-6,1954,-1,MQ,N721MQ,4484,LGA,BNA,115,764,18,24
2013,10,21,945,-5,1257,-13,AA,N3HJAA,1160,LGA,MIA,157,1096,9,45
2013,9,26,2330,121,28,109,EV,N11121,4509,EWR,PWM,45,284,23,30
2013,8,5,2038,68,2319,40,DL,N321US,1854,LGA,FLL,132,1076,20,38
2013,12,22,1332,32,1443,29,B6,N267JB,34,JFK,BTV,50,266,13,32
2013,6,25,650,-5,1047,-14,DL,N650DL,315,JFK,SJU,220,1598,6,50
2013,9,15,755,-5,853,-11,B6,N273JB,1491,JFK,ACK,38,199,7,55
2013,5,2,841,-4,1040,-7,US,N744P,1429,LGA,CLT,89,544,8,41
2013,9,7,1259,0,1534,-26,UA,N12216,1280,LGA,IAH,192,1416,12,59
2013,2,12,1459,-1,1759,-38,DL,N703TW,963,JFK,LAX,328,2475,14,59
2013,9,26,1851,-4,2200,0,VX,N844VA,169,EWR,LAX,328,2454,18,51
2013,1,31,1924,34,2135,40,US,N565UW,1491,LGA,CLT,88,544,19,24
2013,1,17,910,-5,1201,-24,B6,N804JB,25,JFK,FLL,152,1069,9,10
2013,7,27,2107,-3,26,7,DL,N3738B,2065,JFK,FLL,142,1069,21,7
2013,6,20,2125,-4,2224,-18,EV,N14902,4695,EWR,MHT,40,209,21,25
2013,5,4,848,-2,1034,9,MQ,N838MQ,4406,JFK,RDU,68,427,8,48
2013,11,14,1038,-21,1218,-36,MQ,N853MQ,3281,LGA,CMH,74,479,10,38
2013,1,6,1604,4,1828,13,EV,N22909,3820,EWR,SDF,121,642,16,4
2013,8,6,616,-3,857,-7,UA,N533UA,742,EWR,LAX,318,2454,6,16
2013,2,14,1531,13,1644,2,EV,N11544,4499,EWR,MKE,116,725,15,31
2013,6,14,809,9,1001,-15,DL,N369NB,2457,LGA,MSY,149,1183,8,9
2013,6,17,2207,302,2331,276,AA,N514AA,345,LGA,ORD,127,733,22,7
2013,9,3,1252,-8,1356,-20,US,N754UW,2181,LGA,DCA,43,214,12,52
2013,8,26,1220,20,1400,5,US,N176UW,1979,JFK,CLT,76,541,12,20
2013,11,11,756,-3,929,-5,AA,N4XYAA,307,LGA,ORD,125,733,7,56
2013,6,10,1123,-3,1403,-12,UA,N518UA,703,JFK,LAX,315,2475,11,23
2013,3,31,1510,2,1810,-9,DL,N932DL,1902,LGA,PBI,148,1035,15,10
2013,10,28,1559,-1,1825,-13,DL,N995DL,847,LGA,ATL,109,762,15,59
2013,4,23,844,-6,1340,40,AA,N5EVAA,1357,JFK,SJU,225,1598,8,44
2013,7,22,811,-9,1139,4,AA,N3EPAA,2267,LGA,MIA,151,1096,8,11
2013,6,9,1529,9,1828,16,UA,N24702,1618,EWR,TPA,155,997,15,29
2013,7,23,1245,4,1513,-5,B6,N588JB,927,EWR,MCO,129,937,12,45
2013,1,29,1434,14,1717,4,UA,N13113,1618,EWR,TPA,139,997,14,34
2013,11,30,756,0,952,-7,US,N170US,1733,LGA,CLT,88,544,7,56
2013,1,22,1403,43,1551,43,EV,N17196,4628,EWR,STL,142,872,14,3
2013,7,30,726,-5,901,-19,EV,N14542,5814,EWR,CMH,74,463,7,26
2013,12,19,906,6,1023,1,B6,N763JB,586,JFK,ROC,56,264,9,6
2013,1,19,705,-5,835,-15,MQ,N515MQ,3737,EWR,ORD,122,719,7,5
2013,7,12,1252,-3,1455,15,MQ,N846MQ,3388,LGA,CMH,76,479,12,52
2013,8,13,531,1,801,0,UA,N37255,1545,EWR,IAH,194,1400,5,31
2013,7,25,1507,68,1845,81,DL,N710TW,1565,JFK,SFO,342,2586,15,7
2013,2,22,820,-5,1038,12,US,N653AW,487,JFK,CLT,101,541,8,20
2013,4,23,719,24,926,14,B6,N348JB,117,JFK,MSY,161,1182,7,19
2013,10,30,1155,-5,1254,-10,B6,N229JB,2380,EWR,BOS,42,200,11,55
2013,3,21,938,-2,1259,9,AA,N3DNAA,1871,LGA,MIA,163,1096,9,38
2013,6,11,2231,161,22,127,EV,N232PQ,5092,EWR,ATL,97,746,22,31
2013,5,7,801,1,1028,-22,B6,N358JB,625,JFK,HOU,184,1428,8,1
2013,6,5,2009,-6,2112,-27,B6,N309JB,1016,JFK,BOS,38,187,20,9
2013,1,10,2044,-1,2212,-13,AA,N4YHAA,371,LGA,ORD,120,733,20,44
2013,12,25,829,-1,1056,-10,F9,N205FR,509,LGA,DEN,231,1620,8,29
2013,2,17,2001,1,2259,-8,UA,N507UA,961,EWR,MIA,147,1085,20,1
2013,9,30,1252,-8,1453,-28,EV,N166PQ,5148,EWR,ATL,98,746,12,52
2013,4,16,902,-3,1205,-11,UA,N54241,1170,EWR,FLL,141,1065,9,2
2013,3,11,1647,14,1811,1,EV,N12167,4702,EWR,GSO,68,445,16,47
2013,6,9,1906,-3,2227,-8,B6,N591JB,87,JFK,SLC,275,1990,19,6
2013,6,27,702,-3,817,-6,EV,N12157,4522,EWR,BNA,103,748,7,2
2013,8,12,709,-5,834,-14,EV,N11165,4213,EWR,RDU,63,416,7,9
2013,11,14,833,-2,955,-5,MQ,N511MQ,3355,LGA,BNA,109,764,8,33
2013,3,29,2033,-2,2304,-24,UA,N473UA,686,EWR,MCO,128,937,20,33
2013,2,4,1504,-2,1817,-2,UA,N33103,1600,EWR,LAX,341,2454,15,4
2013,10,16,1637,-1,1836,7,EV,N11536,4175,EWR,AVL,94,583,16,37
2013,2,5,1546,37,1819,38,EV,N16918,3817,EWR,JAX,130,820,15,46
2013,6,6,710,-5,912,0,DL,N321NB,831,LGA,DTW,82,502,7,10
2013,6,23,1752,26,2126,33,UA,N37465,1141,EWR,SFO,344,2565,17,52
2013,3,10,914,-6,1239,-1,AA,N4XGAA,1589,EWR,DFW,225,1372,9,14
2013,3,3,912,-2,1200,-10,B6,N599JB,57,JFK,PBI,146,1028,9,12
2013,12,1,541,-4,734,-21,EV,N13968,3819,EWR,CVG,95,569,5,41
2013,8,21,607,-3,708,-17,WN,N261WN,249,EWR,MDW,96,711,6,7
2013,5,3,1347,18,1545,32,EV,N13994,4100,EWR,MEM,138,946,13,47
2013,10,26,656,-5,944,-29,DL,N721TW,420,JFK,LAX,316,2475,6,56
2013,10,18,1324,-5,1501,-8,AA,N4UBAA,331,LGA,ORD,126,733,13,24
2013,11,20,1653,28,1807,13,9E,N904XJ,2904,JFK,BOS,35,187,16,53
2013,2,21,556,-4,718,-12,WN,N411WN,815,EWR,MDW,120,711,5,56
2013,2,2,652,1,902,-13,UA,N35407,1255,EWR,DEN,227,1605,6,52
2013,4,30,1451,-4,1703,-16,B6,N566JB,119,JFK,MSY,160,1182,14,51
2013,8,11,755,0,907,-8,MQ,N508MQ,3709,EWR,ORD,105,719,7,55
2013,9,19,942,3,1149,-19,EV,N16559,4140,EWR,ATL,102,746,9,42
2013,11,8,1855,-5,2128,4,9E,N937XJ,3445,LGA,DSM,158,1031,18,55
2013,6,20,1020,-5,1205,-17,US,N604AW,604,EWR,PHX,267,2133,10,20
2013,12,9,25,190,327,219,EV,N12163,3810,EWR,ATL,129,746,0,25
2013,1,23,1418,3,1521,-5,B6,N228JB,1010,JFK,BOS,37,187,14,18
2013,2,13,1459,-7,1610,-30,UA,N402UA,708,EWR,ORD,117,719,14,59
2013,10,3,553,-7,714,-2,EV,N826AS,5716,JFK,IAD,50,228,5,53
2013,12,15,822,30,1113,27,UA,N73256,1592,EWR,MCO,149,937,8,22
2013,10,23,1248,8,1438,13,WN,N474WN,137,LGA,STL,134,888,12,48
2013,7,22,611,6,714,-6,WN,N419WN,3574,EWR,MDW,106,711,6,11
2013,8,10,1300,4,1653,-1,UA,N36272,1244,EWR,SJU,204,1608,13,0
2013,11,13,2115,42,2230,24,FL,N986AT,1159,LGA,CAK,59,397,21,15
2013,1,9,2251,-2,28,13,B6,N613JB,112,JFK,BUF,72,301,22,51
2013,11,17,933,-2,1106,-9,WN,N7714B,876,LGA,MDW,128,725,9,33
2013,3,18,1344,-1,1733,38,B6,N531JB,209,JFK,LGB,352,2465,13,44
2013,12,15,1044,44,1208,33,MQ,N857MQ,3675,LGA,BNA,129,764,10,44
2013,2,4,2036,-4,2331,-13,B6,N324JB,629,JFK,HOU,209,1428,20,36
2013,8,9,2255,75,9,69,MQ,N807MQ,3621,JFK,DCA,47,213,22,55
2013,8,7,1345,-2,1614,-30,DL,N912DL,1685,LGA,MCO,123,950,13,45
2013,1,1,1635,5,1830,20,UA,N16701,162,EWR,CLE,84,404,16,35
2013,2,22,1305,-10,1534,14,MQ,N713MQ,4564,LGA,DTW,120,502,13,5
2013,2,25,1908,8,2017,-1,EV,N909EV,5714,JFK,IAD,46,228,19,8
